CODIGO,GENERO,ESTUDIANTE,FACULTAD,PROGRAMA,SEDE,JORNADA,SEMESTRE,PERIODO
102523020185,M,Primiparo,Facultad de Ciencias Contables Económicas y Administrativas,Administración de Empresas,POPAYAN,DIURNO,2,2023.2
102523020186,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Administración de Empresas,POPAYAN,DIURNO,2,2023.2
102523020187,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Administración de Empresas,POPAYAN,DIURNO,2,2023.2
101523020188,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020189,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020190,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020191,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,1,2023.2
101523020192,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,1,2023.2
101523020193,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020194,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020195,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020196,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020197,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020198,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,1,2023.2
101523020199,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020200,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020201,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
100123021211,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021212,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100123021213,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021214,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021215,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021216,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021217,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021218,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021219,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021220,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100123021221,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021222,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021223,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021224,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100123021225,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021226,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021227,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021228,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021229,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021230,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021231,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021232,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021233,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100523021234,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021235,F,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021236,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021237,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021238,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021239,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021241,F,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,1,2023.2
100523021242,F,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,1,2023.2
100523021243,F,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,1,2023.2
100523021244,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021245,F,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021246,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,1,2023.2
100523021247,F,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021249,F,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021250,F,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021251,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021252,F,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,1,2023.2
100523021253,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021254,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,1,2023.2
100523021255,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,1,2023.2
100523021256,F,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021257,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021258,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,1,2023.2
100523021259,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,1,2023.2
100523021260,F,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
101523020202,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020203,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020204,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020205,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020206,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020207,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020208,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020209,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020210,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020211,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020213,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020214,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020215,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020216,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,1,2023.2
101523020217,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020218,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020219,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,1,2023.2
101523020220,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,1,2023.2
101523020221,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020222,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020223,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020224,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020225,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020226,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020227,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020228,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020229,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
100123020041,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020042,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,1,2023.2
100123020043,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,1,2023.2
100123020044,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,1,2023.2
100123020045,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020046,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020047,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020048,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020049,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020050,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,1,2023.2
100123020051,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020052,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020053,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,1,2023.2
100123020054,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020055,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020056,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020057,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020058,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020059,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020060,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,1,2023.2
100123020061,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,5,2023.2
100123020062,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,1,2023.2
100123020063,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,1,2023.2
100123020064,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020065,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,1,2023.2
100123020066,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020067,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020068,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
100123020069,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
106223020070,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020071,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,1,2023.2
106223020072,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020073,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020074,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020075,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,3,2023.2
106223020076,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020077,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020078,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020079,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020080,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020081,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,1,2023.2
106223020082,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020083,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020084,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020085,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,1,2023.2
106223020086,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,1,2023.2
103323020234,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020235,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020236,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020237,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020238,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020239,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020240,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020241,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020242,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
101523020230,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020231,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020232,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
101523020233,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Contaduría Pública,POPAYAN,DIURNO,2,2023.2
100123020430,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020431,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020432,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020433,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020434,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020435,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020436,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020437,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020438,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020439,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020440,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020441,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020442,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020443,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020444,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,1,2023.2
100123020445,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020446,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,1,2023.2
100123020447,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,1,2023.2
100123020448,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,1,2023.2
100123020449,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,1,2023.2
100123020450,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020451,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123020452,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,1,2023.2
100123020453,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,1,2023.2
100123020454,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
101223020764,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020765,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
101223020766,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020767,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020768,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020769,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
101223020770,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020771,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020772,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020773,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020774,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020775,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020776,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
101223020777,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
101223020778,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
101223020779,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020780,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020781,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020782,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
101223020783,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
106223020087,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,1,2023.2
106223020088,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,1,2023.2
106223020089,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,1,2023.2
106223020090,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,1,2023.2
106223020091,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020092,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020093,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
106223020094,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
